text,image_path,language,century,shelfmark,project,source_corpus,source_page
"à elle fait par ledit suppliant et sa grant necessité eu la somme de unze escuz, c’est assavoir neuf escuz en or et cinquante",images_himanis/himanis_04286.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"et cinq solz tournois en monnaye, pour laquelle somme paier par plusieurs et diverses foiz ladicte Katherine ait esté par ledit suppliant",images_himanis/himanis_04287.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"semonce et requise, dont elle n’a tenu compte ; et à ceste cause icellui suppliant l’a fait convenir à certain et compectant jour",images_himanis/himanis_04288.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"par devant l’official de Poictiers, par devant lequel entre lesdites parties comparans fut tant procedé que, après ce",images_himanis/himanis_04289.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"que ledit suppliant eut fait de demander desdictes sommes de deniers à ladicte Katherine, icelle Katherine contre raison luy nya sadicte",images_himanis/himanis_04290.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"demande. Pour laquelle cause ledit suppliant est encouru en grans despens, lesquelz paier il ne pourroit bonnement,",images_himanis/himanis_04291.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
obstant la grant pouvreté en quoy il est. Et pour ce que véritablement ladicte Katherine lui devoit lesdictes sommes de deniers,images_himanis/himanis_04292.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"et que doulcement et amiablement il les lui avoit prestées à sa nécessité, et dont il n’avoit prins aucune congnoissance,",images_himanis/himanis_04293.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"soy confiant en la conscience d’icelle Katherine, ledit suppliant, soy voyant ainsi trompé et deceu pour bien faire et",images_himanis/himanis_04294.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"dont il lui venoit mal, pour soy conseiller sur ce, se tira et transporta par devers ung nommé Jehan Lucas, qui",images_himanis/himanis_04295.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"se dit estre notaire audit lieu ; et narracion à lui faicte de ce que dit est, luy pria et requist que, se il estoit",images_himanis/himanis_04296.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"possible que il lui peust faire aucune congnoissance et obligacion desdictes sommes à lui deues que dit est par ladicte Katherine,",images_himanis/himanis_04297.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
il le contenteroit bien. Lequel notaire lui respondit que voulentiers il le feroit ; laquelle chose il fist et contre signa,images_himanis/himanis_04298.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"ladicte obligacion d’un seing manuel d’autre notaire, et icelle faicte et signée, ledit suppliant la porta pour sceller au promoteur",images_himanis/himanis_04299.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"dudit lieu ; lequel, après ce qu’il eut veue et visitée, il retint par devers lui, en disant",images_himanis/himanis_04300.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"qu’elle estoit faulce et faulcement faicte. Et combien que ledit suppliant, qui est pouvre simple homme de labour, non",images_himanis/himanis_04301.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"congnoissant en telles matières, ignorant et fort hors de son entendement, pour les griefz qui lui estoient faiz pour",images_himanis/himanis_04302.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"faire plaisir et courtoisie à ladicte Katherine, supposoit et lui estoit advis que ledit notaire eust puissance de ce faire,",images_himanis/himanis_04303.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"doubtant rigueur de justice s’est absenté du païs, auquel il n’oseroit doresenavant converser ny habiter se noz",images_himanis/himanis_04304.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"grace et misericorde ne lui estoient imparties, humblement requerant que, attendu qu’il n’a receu aucune chose",images_himanis/himanis_04305.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"du contenu en ladicte obligacion, qu’il s’est tousjours bien et honnestement gouverné sans reprouche, qu’il est agé de soixante",images_himanis/himanis_04306.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"ans ou environ et fort debille de son corps, sens et entendement, il nous plaise sur ce lui impartir nostre grace. Pour quoy nous, etc.,",images_himanis/himanis_04307.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"audit suppliant pour les causes dessus dictes, avons quicté, etc., quictons, etc.,",images_himanis/himanis_04308.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"le fait et cas dessusdit, avec toute peine, etc.",images_himanis/himanis_04309.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"Si donnons en mandement, par ces presentes, au seneschal de Poictou et à tous noz autres justiciers,",images_himanis/himanis_04310.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"etc. Donné à Paris, ou mois d’aoust, l’an de grace mil cccc. soixante quinze, et de nostre règne",images_himanis/himanis_04311.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
le quinzeiesme.Ainsi signé : Par le conseil. Ja. de Wignacourt. — Visa. Contentor. J. Picart.,images_himanis/himanis_04312.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10047_A.jpg
"Loys, etc. Savoir, etc., nous avoir receue l’umble supplicacion de Guillaume Martin, marchant demourant au bourg d’Antigné en Poictou,",images_himanis/himanis_04313.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"contenant que il print jà pieça congnoissance avec ung nommé Amaurry Ellof, natif du pays d’Anjou, facteur et entremetteur des",images_himanis/himanis_04314.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"besongnes, marchandises et affaires de feu Pierre Donne et Martin Donne, son filz, marchans demourans à la Rochelle, et, en",images_himanis/himanis_04315.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"exerçant lesdictes marchandises desdiz deffunctz, ledit Ellof print congnoissance avec ledit Martin, suppliant, tellement que ledit Ellof se fist",images_himanis/himanis_04316.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"compère dudit suppliant et lui nomma une sienne fille sur les fons ung an et demi a ou environ, et au moyen de ladicte affinité",images_himanis/himanis_04317.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"ledit Ellof emprunta certaine somme de deniers dudit suppliant, son compère, et jusques à la somme de xxii. escuz. Et depuis ledit Ellof",images_himanis/himanis_04318.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"s’est si piteusement gouverné qu’il a perdu grant quantité d’argent, lui estant facteur desdiz Donne. Et depuis se tira devers",images_himanis/himanis_04319.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"ledit suppliant son compère à Reaumur en Poictou, lequel il envoya querir à Antigné distant dudit lieu de Reaumur de une",images_himanis/himanis_04320.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
lieue ou environ ; et creoit ledit suppliant que ledit Ellof l’envoyast querir pour luy bailler ladicte somme qu’il lui devoit. Et incontinant,images_himanis/himanis_04321.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"que ledit suppliant fut audit lieu de Reaumur, lui demanda s’il l’avoit envoyé querir pour luy bailler ladicte somme qu’il lui devoit,",images_himanis/himanis_04322.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
et ledit Ellof lui respondit que pour lors ne le pourroit paier. Mais ledit Ellof requist et pria ledit suppliant qu’il luy fist encores,images_himanis/himanis_04323.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"ung plaisir et que à bref de temps il lui payeroit ladicte somme et aussi le plaisir qu’il lui feroit, en luy disant telles parolles ou",images_himanis/himanis_04324.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"en effect semblables : « Mon compère, il fault que vous me queriés douze livres de vieilles poelles et six livres d’estaing,",images_himanis/himanis_04325.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"pour cinq solz de bourras et pour cinq solz de litarge, car j’ay aprins une science dont je vous feray bon argent ; en lui",images_himanis/himanis_04326.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"disant oultre que, si on lui demandoit que c’estoit à faire d’icelle metaille qu’il dixit (sic), que c’estoit à faire ung mortier",images_himanis/himanis_04327.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"à batre espice, et lesdiz bourras et litarge pour guerir chevaulx. Ét tantost après lui envoya ledit suppliant par ung homme",images_himanis/himanis_04328.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"qui ne savoit que c’estoit lesdictes drogueries jusques audit lieu à Reaumur, et ne vit ledit suppliant ledit Amaury, son compère, qu’il",images_himanis/himanis_04329.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"ne feust cinq ou six sepmaines, que ledit Ellof l’envoya quérir à ung village par ung homme dudit village en la parroisse",images_himanis/himanis_04330.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"de Chenesoye. Et incontinant icellui suppliant parla audit Ellof, son compère, et lui demanda qu’il lui vouloit, et icellui",images_himanis/himanis_04331.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
Ellof le tira à part desdictes gens de village et lui dist telles parolles : « Vecy l’argent que vous avoye dit que feroye. » Et,images_himanis/himanis_04332.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
incontinant ledit Ellof print de l’argent en ung petit sac et luy en monstra trois ou quatre pièces dont il y en avoit,images_himanis/himanis_04333.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"une de Bretaigne et les autres du coing du Roy, bien povrement marquées. Et incontinant ledit suppliant lui respondit",images_himanis/himanis_04334.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"telles parolles : « Vous estez mauvais homme d’avoir fait cecy, car vous m’aviez dit que vous feriez bon argent et me",images_himanis/himanis_04335.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"payeriez bien, et que mauldicte soit l’eure que je vous congneu oncques, ne l’eure que je vous vis oncques. » Et lors ledit",images_himanis/himanis_04336.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
Ellof lui dist : « Je n’ai denier ne maille pour m’en aller. » Et ledit suppliant lui dist telles ou semblables parolles : « Se vous me,images_himanis/himanis_04337.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"voulez promettre que jamais vous ne ferez telles folliez, je vous presteray six francs et que vous en aliez devers vostre père,",images_himanis/himanis_04338.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
pour querir vostre remede. » Lequel Ellof promit audit suppliant que jamais n’en useroit et que ce qu’il avoit fait qu’il bruleroit.,images_himanis/himanis_04339.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"Et ledit Ellof luy dist : « J’ay advisé pour vous paier de l’argent que je vous doy. J’ay sept camellos, quatre aulnes de satin et",images_himanis/himanis_04340.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"quatre aulnes de damas, qui sont à Nantes, que j’ay engagé pour la somme de xxix escus, xxvii escus en or et les deux",images_himanis/himanis_04341.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"en monnoye », et lui dist : « Envoyez-y ung homme pour savoir s’ilz valent plus que la somme que j’ay prins. » Lequel suppliant",images_himanis/himanis_04342.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
y envoya ung homme nommé Jehan Aleaume et luy dist ledit marchant de Nantes que les draps de soye n’avoyent,images_himanis/himanis_04343.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"point d’arrest, mais que luy baillast son argent et qu’il n’en bailleroit riens d’avantaige. Et après ce lui dist ledit",images_himanis/himanis_04344.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"suppliant, quant son homme fut venu de Nantes : « Allez-vous-en à Montournoy, là où vous envoyeré de l’argent pour",images_himanis/himanis_04345.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"aller querir vostre remedde », et icellui suppliant, son compère, lui porta la somme de six francs et lui donna son espée et",images_himanis/himanis_04346.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10057_A.jpg
"print congié de luy et luy dist : « Mon compère, gouvernez-vous bien mieulx que n’avez acoustumé, et si vous ne vous",images_himanis/himanis_04347.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"amendez, je prie Dieu que jamais ne vous puisse veoir. » Et oncques puis ledit suppliant ne le vit ne oyt parler de luy. Et",images_himanis/himanis_04348.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
doubte ledit suppliant que parce que lors il ne adverty la justice dudit cas et aussi qu’il presta l’argent audit Ellof pour achetter,images_himanis/himanis_04349.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"lesdictes drogues, ainsi et par la manière que dit est, que l’en le voulsist au temps, advenir reprendre ou apprehender de",images_himanis/himanis_04350.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"ce que dit est, en nous humblement requerant que, attendu qu’il a tousjours esté de bonne vie, renommée et honneste",images_himanis/himanis_04351.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"conversacion, sans avoir esté actaint ne convaincu d’aucun villain cas, blasme ou reprouche, nous lui veuillons impartir",images_himanis/himanis_04352.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"nostre grace et misericorde. Pour quoy nous, etc., audit suppliant avons le fait et cas dessus declaré quicté,",images_himanis/himanis_04353.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"etc., avec toute peine,",images_himanis/himanis_04354.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"etc. Si donnons en mandement, par cesdictes presentes, aux prevost de Paris, seneschal de Poictou et à tous noz autres justiciers,",images_himanis/himanis_04355.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"etc. Donné à Paris, ou mois",images_himanis/himanis_04356.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"de fevrier, l’an de grace mil cccc. soixante quinze, et de nostre regne le quinzeiesme.",images_himanis/himanis_04357.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10058_A.jpg
"Loys, etc. Savoir, etc., nous avoir receue l’umble supplicacion de Mathelin Gougon, jeune compaignon de l’aage de vingt-cinq à vingt-six",images_himanis/himanis_04358.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
"ans ou environ, contenant que, environ le xxiiie jour de fevrier derrenier passé, Jehan Rigault, Estienne, frère dudit Anthoine Rigault,",images_himanis/himanis_04359.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
"escuier et homme d’armes de nostre ordonnance soubz la charge du sire de Saint-Pierre, lui estant ès marches de par deça en nostre",images_himanis/himanis_04360.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
"service, comme encores est, envoya Adam Palateau en l’ostel d’un mareschal d’icelle ville, pour illec querir et amener ung cheval",images_himanis/himanis_04361.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
"de poil rouen, qui appartenoit à Daulphin Rigault, son frère, que ledit Daulphin y avoit laissé pour le faire penser et",images_himanis/himanis_04362.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
"guérir d’une maladie. Et en y allant, ainsi que ledit suppliant fut entre Lussac-les Eglises et Mondon, et comme au millieu du",images_himanis/himanis_04363.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
"chemin desdiz lieux, ledit suppliant rencontra deux ou trois charpentiers et deux autres hommes et une femme, desquelx charpentiers",images_himanis/himanis_04364.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
estoit feu … … ausquelx tous ensemblement ledit suppliant requist tout gracieusement qu’il leur,images_himanis/himanis_04365.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10146_A.jpg
pleust de lui monstrer le chemin qui lui convenoit tenir pour aller au Chezeau où il lui estoit de necessité passer. A quoy lui,images_himanis/himanis_04366.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"fut par aucuns desdiz charpentiers ou autres de leur dicte compaignie respondu arrogamment, en eulx mocquant dudit suppliant,",images_himanis/himanis_04367.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"qu’il allast toujours ou autres tels et semblables motz en effect et substance. Pour laquelle cause ledit suppliant, qui bonnement ne",images_himanis/himanis_04368.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"sçavoit quel chemin il devoit aller, en leur disant qu’ilz estoient bien fiers et de grant orgueil, se approucha pour prandre",images_himanis/himanis_04369.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"ung jeune filz qui estoit de leur dicte compaignie par la main, en leur disant oultre que ledit jeune enfant lui monstreroit",images_himanis/himanis_04370.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"sondit chemin. Sur lesquelles parolles ledit deffunct tres furieusement et ayant sa coyngnée en sa main, en s’aprouchant dudit",images_himanis/himanis_04371.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"suppliant et faisant manière de le vouloir frapper de ladicte coyngnée, lui dit qu’il n’y entreroit jà. Et ce voyant ledit suppliant,",images_himanis/himanis_04372.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"et pour obvier à la fureur dudit deffunct et à ce qu’il ne le meurtrist, bleçast ou occist",images_himanis/himanis_04373.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"de sadicte coyngnée, se tira arrière de",images_himanis/himanis_04374.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"lui en tournant le bois de sa javeline, pour en vouloir frapper ledit deffunct, mais il advint en ce faisant, par chaude colle",images_himanis/himanis_04375.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
et pour ce que tousjours icellui deffunct agressoit ledit suppliant en le poursuyvant et parceverant de le vouloir frapper,images_himanis/himanis_04376.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"de sadicte coyngnée, que icellui suppliant tourna sadicte javeline devers le fer, de laquelle il frappa ledit deffunct par la",images_himanis/himanis_04377.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"teste, dont il rompy le bois de sadicte javeline, et le fer d’icelle sailly de l’autre cousté, et atant se departy d’illec ledit",images_himanis/himanis_04378.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"suppliant et s’en alla son chemin le mieulx qu’il peut. Et au regard dudit deffunct, il s’en retourna où bon lui",images_himanis/himanis_04379.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"sembla. Et toutesfoiz ledit suppliant a esté adverty que ledit deffunct, à l’occasion dudit coup, deux jours après est allé de vie",images_himanis/himanis_04380.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"à trespas. Pour occasion de laquelle chose, ledit suppliant, doubtant rigueur de justice, s’est mis en franchise, dont il",images_himanis/himanis_04381.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"n’oseroit jamais partir et seroit en voye de miserablement y finir ses jours, se nostre grace et misericorde ne lui estoit",images_himanis/himanis_04382.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"et est sur ce impartie, si comme il dit, en nous humblement requerant que, attendu que ledit cas, duquel ledit suppliant est très desplaisant, est advenu par",images_himanis/himanis_04383.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"cas d’avanture et chaude colle, et ne cuydoit ne avoit icellui suppliant intencion de frapper ledit deffunct en manière qu’il en mourust, mais seullement",images_himanis/himanis_04384.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"pour résister et obvier à ce qu’il ne le frappast de sadicte coyngnée, et aussi qu’il ne fut jamais actaint ne convaincu d’aucun autre villain cas,",images_himanis/himanis_04385.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"blasme ou reprouche, ains en autres choses a tousjours esté bien famé et renommé, il nous plaise sur ce impartir audit suppliant nostre dicte grace",images_himanis/himanis_04386.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"et miséricorde. Pourquoy, etc., audit suppliant le fait et cas dessus dit, avons quicté, remis et pardonné, quictons, etc.",images_himanis/himanis_04387.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"avec toute peine, etc.",images_himanis/himanis_04388.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"Si donnons en mandement au seneschal de Poictou et à tous, etc.",images_himanis/himanis_04389.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"Donné à Arras ou mois de mars, l’an de grace mil cccc. soixante",images_himanis/himanis_04390.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"seize, et de nostre règne le seizeiesme.Ainsi signé : Par le roy, le duc de Calabre, le sire de Nerbonne et autres presens. Garreau.",images_himanis/himanis_04391.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
— Visa. Contentor. J. de Moulins.,images_himanis/himanis_04392.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10147_A.jpg
"Loys, etc. Savoir faisons à tous, presens et avenir, nous avoir receue l’umble supplicacion des parens et amis charnelz",images_himanis/himanis_04393.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"de maistre Pierre Michelon, bachelier en loix, escollier, aagé de xxiiii. ans ou environ, escollier estudiant en",images_himanis/himanis_04394.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"l’Université de Poictiers, avons receue, contenant que, le venredi vie jour de ce present [mois] de septembre, environ vii heures",images_himanis/himanis_04395.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"de nuyt, ledit maistre Pierre Michelon, maistre Clement Beranger et Jehan de La Fontanille, escolliers, demourans",images_himanis/himanis_04396.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"ensemble en ladicte ville de Poictiers, en la maison des Chastelliers, allèrent à l’esbat au Marché vieil où communement",images_himanis/himanis_04397.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"ont acoustumé aller les escolliers de ladicte Université, et prindrent lesdiz Michelon et Berenger chacun une espée soubz leurs",images_himanis/himanis_04398.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"robbes, et avecques ce ledit Michelon ung cor de terre en sa main. Et quant ilz furent oudit Marchié, ledit Michelon",images_himanis/himanis_04399.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
"dist audit Beranger et Fontanille que, s’ilz voulloient, il feroient assembler grant nombre de chiens",images_himanis/himanis_04400.png,French,15,"Paris, AN, JJ210",HIMANIS-Guerin,HIMANIS,FRAN_0200_10188_A.jpg
